,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,country,league,year,home_team_lname,home_team_sname,away_team_lname,away_team_sname
21630,21518,21518,2008/2009,2,2008-09-13,530096,8302,9869,4,3,Spain,Spain LIGA BBVA,2008,Sevilla FC,SEV,Real Sporting de Gijón,SPG
21631,21518,21518,2008/2009,2,2008-09-14,530097,8305,8603,0,0,Spain,Spain LIGA BBVA,2008,Getafe CF,GET,Real Betis Balompié,BET
21632,21518,21518,2008/2009,2,2008-09-14,530098,8479,8558,0,1,Spain,Spain LIGA BBVA,2008,RC Recreativo,HUE,RCD Espanyol,ESP
21633,21518,21518,2008/2009,2,2008-09-13,530099,10281,9906,2,1,Spain,Spain LIGA BBVA,2008,Real Valladolid,VAL,Atlético Madrid,AMA
21634,21518,21518,2008/2009,2,2008-09-14,530100,9864,8315,0,0,Spain,Spain LIGA BBVA,2008,Málaga CF,MAL,Athletic Club de Bilbao,BIL
21635,21518,21518,2008/2009,2,2008-09-14,530101,9865,10267,2,2,Spain,Spain LIGA BBVA,2008,UD Almería,ALM,Valencia CF,VAL
21636,21518,21518,2008/2009,2,2008-09-14,530102,8661,8371,1,1,Spain,Spain LIGA BBVA,2008,RCD Mallorca,MAL,CA Osasuna,OSA
21637,21518,21518,2008/2009,20,2009-01-24,530453,8634,8388,4,1,Spain,Spain LIGA BBVA,2009,FC Barcelona,BAR,CD Numancia,NUM
21638,21518,21518,2008/2009,20,2009-01-25,530454,8633,9783,1,0,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,RC Deportivo de La Coruña,COR
21639,21518,21518,2008/2009,20,2009-01-24,530455,10205,8371,1,1,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,CA Osasuna,OSA
21640,21518,21518,2008/2009,20,2009-01-25,530456,8661,10267,3,1,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,Valencia CF,VAL
21641,21518,21518,2008/2009,20,2009-01-25,530457,8302,8696,0,2,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,Racing Santander,SAN
21642,21518,21518,2008/2009,20,2009-01-25,530458,8305,9869,5,1,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,Real Sporting de Gijón,SPG
21643,21518,21518,2008/2009,20,2009-01-25,530459,8479,8603,1,0,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,Real Betis Balompié,BET
21644,21518,21518,2008/2009,20,2009-01-25,530460,10281,8558,1,1,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,RCD Espanyol,ESP
21645,21518,21518,2008/2009,20,2009-01-25,530461,9864,9906,1,1,Spain,Spain LIGA BBVA,2009,Málaga CF,MAL,Atlético Madrid,AMA
21646,21518,21518,2008/2009,20,2009-01-25,530462,9865,8315,2,1,Spain,Spain LIGA BBVA,2009,UD Almería,ALM,Athletic Club de Bilbao,BIL
21647,21518,21518,2008/2009,21,2009-02-01,530463,8696,8634,1,2,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,FC Barcelona,BAR
21648,21518,21518,2008/2009,21,2009-01-31,530464,8388,8633,0,2,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,Real Madrid CF,REA
21649,21518,21518,2008/2009,21,2009-02-01,530465,9783,10205,3,0,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,Villarreal CF,VIL
21650,21518,21518,2008/2009,21,2009-02-01,530466,8371,8661,1,0,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,RCD Mallorca,MAL
21651,21518,21518,2008/2009,21,2009-02-01,530467,9869,8302,1,0,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,Sevilla FC,SEV
21652,21518,21518,2008/2009,21,2009-02-01,530468,8603,8305,2,2,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,Getafe CF,GET
21653,21518,21518,2008/2009,21,2009-02-01,530469,8558,8479,1,1,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,RC Recreativo,HUE
21654,21518,21518,2008/2009,21,2009-02-01,530470,9906,10281,1,2,Spain,Spain LIGA BBVA,2009,Atlético Madrid,AMA,Real Valladolid,VAL
21655,21518,21518,2008/2009,21,2009-01-31,530471,8315,9864,3,2,Spain,Spain LIGA BBVA,2009,Athletic Club de Bilbao,BIL,Málaga CF,MAL
21656,21518,21518,2008/2009,21,2009-02-01,530472,10267,9865,3,2,Spain,Spain LIGA BBVA,2009,Valencia CF,VAL,UD Almería,ALM
21657,21518,21518,2008/2009,22,2009-02-08,530473,8661,9783,1,1,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,RC Deportivo de La Coruña,COR
21658,21518,21518,2008/2009,22,2009-02-08,530474,10205,8388,2,1,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,CD Numancia,NUM
21659,21518,21518,2008/2009,22,2009-02-07,530475,8633,8696,1,0,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,Racing Santander,SAN
21660,21518,21518,2008/2009,22,2009-02-08,530476,8634,9869,3,1,Spain,Spain LIGA BBVA,2009,FC Barcelona,BAR,Real Sporting de Gijón,SPG
21661,21518,21518,2008/2009,22,2009-02-07,530477,8302,8603,1,2,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,Real Betis Balompié,BET
21662,21518,21518,2008/2009,22,2009-02-08,530478,8305,8558,1,1,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,RCD Espanyol,ESP
21663,21518,21518,2008/2009,22,2009-02-08,530479,8479,9906,0,3,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,Atlético Madrid,AMA
21664,21518,21518,2008/2009,22,2009-02-08,530480,10281,8315,2,1,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,Athletic Club de Bilbao,BIL
21665,21518,21518,2008/2009,22,2009-02-08,530481,9864,9865,3,2,Spain,Spain LIGA BBVA,2009,Málaga CF,MAL,UD Almería,ALM
21666,21518,21518,2008/2009,22,2009-02-08,530482,8371,10267,1,0,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,Valencia CF,VAL
21667,21518,21518,2008/2009,23,2009-02-14,530483,8603,8634,2,2,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,FC Barcelona,BAR
21668,21518,21518,2008/2009,23,2009-02-15,530484,8315,8479,1,1,Spain,Spain LIGA BBVA,2009,Athletic Club de Bilbao,BIL,RC Recreativo,HUE
21669,21518,21518,2008/2009,23,2009-02-15,530485,9869,8633,0,4,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,Real Madrid CF,REA
21670,21518,21518,2008/2009,23,2009-02-14,530486,10267,9864,1,1,Spain,Spain LIGA BBVA,2009,Valencia CF,VAL,Málaga CF,MAL
21671,21518,21518,2008/2009,23,2009-02-15,530487,9865,10281,3,2,Spain,Spain LIGA BBVA,2009,UD Almería,ALM,Real Valladolid,VAL
21672,21518,21518,2008/2009,23,2009-02-15,530488,9906,8305,1,1,Spain,Spain LIGA BBVA,2009,Atlético Madrid,AMA,Getafe CF,GET
21673,21518,21518,2008/2009,23,2009-02-15,530489,8558,8302,0,2,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,Sevilla FC,SEV
21674,21518,21518,2008/2009,23,2009-02-15,530490,8696,10205,1,1,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,Villarreal CF,VIL
21675,21518,21518,2008/2009,23,2009-02-15,530491,8388,8661,0,1,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,RCD Mallorca,MAL
21676,21518,21518,2008/2009,23,2009-02-14,530492,9783,8371,0,0,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,CA Osasuna,OSA
21677,21518,21518,2008/2009,24,2009-02-21,530493,8634,8558,1,2,Spain,Spain LIGA BBVA,2009,FC Barcelona,BAR,RCD Espanyol,ESP
21678,21518,21518,2008/2009,24,2009-02-22,530494,8305,8315,1,1,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,Athletic Club de Bilbao,BIL
21679,21518,21518,2008/2009,24,2009-02-22,530495,9783,10267,1,1,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,Valencia CF,VAL
21680,21518,21518,2008/2009,24,2009-02-22,530496,8371,8388,2,0,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,CD Numancia,NUM
21681,21518,21518,2008/2009,24,2009-02-22,530497,8661,8696,1,0,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,Racing Santander,SAN
21682,21518,21518,2008/2009,24,2009-02-21,530498,10205,9869,2,1,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,Real Sporting de Gijón,SPG
21683,21518,21518,2008/2009,24,2009-02-21,530499,8633,8603,6,1,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,Real Betis Balompié,BET
21684,21518,21518,2008/2009,24,2009-02-22,530500,8479,9865,1,1,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,UD Almería,ALM
21685,21518,21518,2008/2009,24,2009-02-22,530501,10281,9864,1,3,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,Málaga CF,MAL
21686,21518,21518,2008/2009,24,2009-02-21,530502,8302,9906,1,0,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,Atlético Madrid,AMA
21687,21518,21518,2008/2009,25,2009-03-01,530503,9864,8479,0,2,Spain,Spain LIGA BBVA,2009,Málaga CF,MAL,RC Recreativo,HUE
21688,21518,21518,2008/2009,25,2009-03-01,530545,9865,8305,2,1,Spain,Spain LIGA BBVA,2009,UD Almería,ALM,Getafe CF,GET
21689,21518,21518,2008/2009,25,2009-02-28,530546,8315,8302,1,2,Spain,Spain LIGA BBVA,2009,Athletic Club de Bilbao,BIL,Sevilla FC,SEV
21690,21518,21518,2008/2009,25,2009-03-01,530547,9906,8634,4,3,Spain,Spain LIGA BBVA,2009,Atlético Madrid,AMA,FC Barcelona,BAR
21691,21518,21518,2008/2009,25,2009-02-28,530548,8558,8633,0,2,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,Real Madrid CF,REA
21692,21518,21518,2008/2009,25,2009-03-01,530549,8603,10205,2,2,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,Villarreal CF,VIL
21693,21518,21518,2008/2009,25,2009-03-01,530550,9869,8661,0,1,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,RCD Mallorca,MAL
21694,21518,21518,2008/2009,25,2009-03-01,530551,8696,8371,1,1,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,CA Osasuna,OSA
21695,21518,21518,2008/2009,25,2009-03-01,530552,8388,9783,0,1,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,RC Deportivo de La Coruña,COR
21696,21518,21518,2008/2009,25,2009-03-01,530553,10267,10281,1,2,Spain,Spain LIGA BBVA,2009,Valencia CF,VAL,Real Valladolid,VAL
21697,21518,21518,2008/2009,26,2009-03-08,530554,8388,10267,2,1,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,Valencia CF,VAL
21698,21518,21518,2008/2009,26,2009-03-08,530555,8371,9869,1,2,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,Real Sporting de Gijón,SPG
21699,21518,21518,2008/2009,26,2009-03-08,530556,8661,8603,3,3,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,Real Betis Balompié,BET
21700,21518,21518,2008/2009,26,2009-03-07,530557,10205,8558,1,0,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,RCD Espanyol,ESP
21701,21518,21518,2008/2009,26,2009-03-07,530558,8633,9906,1,1,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,Atlético Madrid,AMA
21702,21518,21518,2008/2009,26,2009-03-07,530559,8634,8315,2,0,Spain,Spain LIGA BBVA,2009,FC Barcelona,BAR,Athletic Club de Bilbao,BIL
21703,21518,21518,2008/2009,26,2009-03-08,530560,8302,9865,2,1,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,UD Almería,ALM
21704,21518,21518,2008/2009,26,2009-03-08,530561,8305,9864,1,2,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,Málaga CF,MAL
21705,21518,21518,2008/2009,26,2009-03-08,530562,8479,10281,2,3,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,Real Valladolid,VAL
21706,21518,21518,2008/2009,26,2009-03-08,530563,9783,8696,5,3,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,Racing Santander,SAN
21707,21518,21518,2008/2009,27,2009-03-15,530564,9869,9783,3,2,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,RC Deportivo de La Coruña,COR
21708,21518,21518,2008/2009,27,2009-03-15,530565,8603,8371,0,0,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,CA Osasuna,OSA
21709,21518,21518,2008/2009,27,2009-03-15,530566,8558,8661,3,3,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,RCD Mallorca,MAL
21710,21518,21518,2008/2009,27,2009-03-15,530567,9906,10205,3,2,Spain,Spain LIGA BBVA,2009,Atlético Madrid,AMA,Villarreal CF,VIL
21711,21518,21518,2008/2009,27,2009-03-15,530568,9865,8634,0,2,Spain,Spain LIGA BBVA,2009,UD Almería,ALM,FC Barcelona,BAR
21712,21518,21518,2008/2009,27,2009-03-15,530569,9864,8302,2,2,Spain,Spain LIGA BBVA,2009,Málaga CF,MAL,Sevilla FC,SEV
21713,21518,21518,2008/2009,27,2009-03-15,530570,10281,8305,1,0,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,Getafe CF,GET
21714,21518,21518,2008/2009,27,2009-03-14,530571,10267,8479,1,1,Spain,Spain LIGA BBVA,2009,Valencia CF,VAL,RC Recreativo,HUE
21715,21518,21518,2008/2009,27,2009-03-14,530572,8315,8633,2,5,Spain,Spain LIGA BBVA,2009,Athletic Club de Bilbao,BIL,Real Madrid CF,REA
21716,21518,21518,2008/2009,27,2009-03-15,530573,8696,8388,5,0,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,CD Numancia,NUM
21717,21518,21518,2008/2009,28,2009-03-22,530574,8696,10267,0,1,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,Valencia CF,VAL
21718,21518,21518,2008/2009,28,2009-03-21,530575,8302,10281,4,1,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,Real Valladolid,VAL
21719,21518,21518,2008/2009,28,2009-03-22,530576,8305,8479,2,1,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,RC Recreativo,HUE
21720,21518,21518,2008/2009,28,2009-03-22,530577,8388,9869,2,1,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,Real Sporting de Gijón,SPG
21721,21518,21518,2008/2009,28,2009-03-22,530578,9783,8603,1,1,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,Real Betis Balompié,BET
21722,21518,21518,2008/2009,28,2009-03-22,530579,8371,8558,1,0,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,RCD Espanyol,ESP
21723,21518,21518,2008/2009,28,2009-03-22,530580,8634,9864,6,0,Spain,Spain LIGA BBVA,2009,FC Barcelona,BAR,Málaga CF,MAL
21724,21518,21518,2008/2009,28,2009-03-22,530581,8661,9906,2,0,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,Atlético Madrid,AMA
21725,21518,21518,2008/2009,28,2009-03-21,530582,10205,8315,2,0,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,Athletic Club de Bilbao,BIL
21726,21518,21518,2008/2009,28,2009-03-22,530583,8633,9865,3,0,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,UD Almería,ALM
21727,21518,21518,2008/2009,29,2009-04-05,530584,9906,8371,2,4,Spain,Spain LIGA BBVA,2009,Atlético Madrid,AMA,CA Osasuna,OSA
21728,21518,21518,2008/2009,29,2009-04-05,530585,9869,8696,0,2,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,Racing Santander,SAN
21729,21518,21518,2008/2009,29,2009-04-04,530586,8603,8388,3,3,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,CD Numancia,NUM
21730,21518,21518,2008/2009,29,2009-04-05,530587,8558,9783,3,1,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,RC Deportivo de La Coruña,COR
21731,21518,21518,2008/2009,29,2009-04-05,530588,10267,8305,4,1,Spain,Spain LIGA BBVA,2009,Valencia CF,VAL,Getafe CF,GET
21732,21518,21518,2008/2009,29,2009-04-04,530589,9865,10205,3,0,Spain,Spain LIGA BBVA,2009,UD Almería,ALM,Villarreal CF,VIL
21733,21518,21518,2008/2009,29,2009-04-04,530590,9864,8633,0,1,Spain,Spain LIGA BBVA,2009,Málaga CF,MAL,Real Madrid CF,REA
21734,21518,21518,2008/2009,29,2009-04-04,530591,10281,8634,0,1,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,FC Barcelona,BAR
21735,21518,21518,2008/2009,29,2009-04-04,530592,8315,8661,2,1,Spain,Spain LIGA BBVA,2009,Athletic Club de Bilbao,BIL,RCD Mallorca,MAL
21736,21518,21518,2008/2009,29,2009-04-04,530593,8479,8302,0,1,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,Sevilla FC,SEV
21737,21518,21518,2008/2009,3,2008-09-21,530103,9869,8634,1,6,Spain,Spain LIGA BBVA,2008,Real Sporting de Gijón,SPG,FC Barcelona,BAR
21738,21518,21518,2008/2009,3,2008-09-21,530104,8388,10205,1,2,Spain,Spain LIGA BBVA,2008,CD Numancia,NUM,Villarreal CF,VIL
21739,21518,21518,2008/2009,3,2008-09-21,530105,9783,8661,0,0,Spain,Spain LIGA BBVA,2008,RC Deportivo de La Coruña,COR,RCD Mallorca,MAL
21740,21518,21518,2008/2009,3,2008-09-21,530106,10267,8371,1,0,Spain,Spain LIGA BBVA,2008,Valencia CF,VAL,CA Osasuna,OSA
21741,21518,21518,2008/2009,3,2008-09-21,530107,8603,8302,0,0,Spain,Spain LIGA BBVA,2008,Real Betis Balompié,BET,Sevilla FC,SEV
21742,21518,21518,2008/2009,3,2008-09-20,530108,8558,8305,1,1,Spain,Spain LIGA BBVA,2008,RCD Espanyol,ESP,Getafe CF,GET
21743,21518,21518,2008/2009,3,2008-09-21,530109,8696,8633,0,2,Spain,Spain LIGA BBVA,2008,Racing Santander,SAN,Real Madrid CF,REA
21744,21518,21518,2008/2009,3,2008-09-21,530110,9865,9864,1,0,Spain,Spain LIGA BBVA,2008,UD Almería,ALM,Málaga CF,MAL
21745,21518,21518,2008/2009,3,2008-09-21,530111,8315,10281,2,0,Spain,Spain LIGA BBVA,2008,Athletic Club de Bilbao,BIL,Real Valladolid,VAL
21746,21518,21518,2008/2009,3,2008-09-20,530112,9906,8479,4,0,Spain,Spain LIGA BBVA,2008,Atlético Madrid,AMA,RC Recreativo,HUE
21747,21518,21518,2008/2009,30,2009-04-12,530594,8388,8558,0,0,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,RCD Espanyol,ESP
21748,21518,21518,2008/2009,30,2009-04-12,530595,8696,8603,2,3,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,Real Betis Balompié,BET
21749,21518,21518,2008/2009,30,2009-04-12,530596,9869,10267,2,3,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,Valencia CF,VAL
21750,21518,21518,2008/2009,30,2009-04-12,530597,9783,9906,1,2,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,Atlético Madrid,AMA
21751,21518,21518,2008/2009,30,2009-04-12,530598,8371,8315,2,1,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,Athletic Club de Bilbao,BIL
21752,21518,21518,2008/2009,30,2009-04-12,530599,8661,9865,2,0,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,UD Almería,ALM
21753,21518,21518,2008/2009,30,2009-04-11,530600,10205,9864,0,2,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,Málaga CF,MAL
21754,21518,21518,2008/2009,30,2009-04-12,530601,8633,10281,2,0,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,Real Valladolid,VAL
21755,21518,21518,2008/2009,30,2009-04-11,530602,8634,8479,2,0,Spain,Spain LIGA BBVA,2009,FC Barcelona,BAR,RC Recreativo,HUE
21756,21518,21518,2008/2009,30,2009-04-12,530603,8302,8305,0,1,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,Getafe CF,GET
21757,21518,21518,2008/2009,31,2009-04-19,530604,8603,9869,2,0,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,Real Sporting de Gijón,SPG
21758,21518,21518,2008/2009,31,2009-04-19,530605,8558,8696,1,0,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,Racing Santander,SAN
21759,21518,21518,2008/2009,31,2009-04-18,530606,8315,9783,0,1,Spain,Spain LIGA BBVA,2009,Athletic Club de Bilbao,BIL,RC Deportivo de La Coruña,COR
21760,21518,21518,2008/2009,31,2009-04-19,530607,9865,8371,2,1,Spain,Spain LIGA BBVA,2009,UD Almería,ALM,CA Osasuna,OSA
21761,21518,21518,2008/2009,31,2009-04-18,530608,9864,8661,1,1,Spain,Spain LIGA BBVA,2009,Málaga CF,MAL,RCD Mallorca,MAL
21762,21518,21518,2008/2009,31,2009-04-19,530609,10267,8302,3,1,Spain,Spain LIGA BBVA,2009,Valencia CF,VAL,Sevilla FC,SEV
21763,21518,21518,2008/2009,31,2009-04-18,530610,8305,8634,0,1,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,FC Barcelona,BAR
21764,21518,21518,2008/2009,31,2009-04-18,530611,8479,8633,0,1,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,Real Madrid CF,REA
21765,21518,21518,2008/2009,31,2009-04-19,530612,10281,10205,0,0,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,Villarreal CF,VIL
21766,21518,21518,2008/2009,31,2009-04-18,530613,9906,8388,3,0,Spain,Spain LIGA BBVA,2009,Atlético Madrid,AMA,CD Numancia,NUM
21767,21518,21518,2008/2009,32,2009-04-23,530614,9869,8558,0,3,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,RCD Espanyol,ESP
21768,21518,21518,2008/2009,32,2009-04-22,530615,8603,10267,1,2,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,Valencia CF,VAL
21769,21518,21518,2008/2009,32,2009-04-23,530616,8696,9906,5,1,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,Atlético Madrid,AMA
21770,21518,21518,2008/2009,32,2009-04-21,530617,8388,8315,1,2,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,Athletic Club de Bilbao,BIL
21771,21518,21518,2008/2009,32,2009-04-22,530618,9783,9865,2,0,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,UD Almería,ALM
21772,21518,21518,2008/2009,32,2009-04-23,530619,10205,8479,2,1,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,RC Recreativo,HUE
21773,21518,21518,2008/2009,32,2009-04-22,530620,8371,9864,2,3,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,Málaga CF,MAL
21774,21518,21518,2008/2009,32,2009-04-21,530621,8633,8305,3,2,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,Getafe CF,GET
21775,21518,21518,2008/2009,32,2009-04-22,530622,8634,8302,4,0,Spain,Spain LIGA BBVA,2009,FC Barcelona,BAR,Sevilla FC,SEV
21776,21518,21518,2008/2009,32,2009-04-23,530623,8661,10281,2,0,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,Real Valladolid,VAL
21777,21518,21518,2008/2009,33,2009-04-26,530624,10281,8371,0,0,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,CA Osasuna,OSA
21778,21518,21518,2008/2009,33,2009-04-26,530625,8479,8661,2,4,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,RCD Mallorca,MAL
21779,21518,21518,2008/2009,33,2009-04-26,530626,8305,10205,1,2,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,Villarreal CF,VIL
21780,21518,21518,2008/2009,33,2009-04-26,530627,8302,8633,2,4,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,Real Madrid CF,REA
21781,21518,21518,2008/2009,33,2009-04-25,530628,10267,8634,2,2,Spain,Spain LIGA BBVA,2009,Valencia CF,VAL,FC Barcelona,BAR
21782,21518,21518,2008/2009,33,2009-04-25,530629,9864,9783,1,1,Spain,Spain LIGA BBVA,2009,Málaga CF,MAL,RC Deportivo de La Coruña,COR
21783,21518,21518,2008/2009,33,2009-04-25,530630,9865,8388,2,1,Spain,Spain LIGA BBVA,2009,UD Almería,ALM,CD Numancia,NUM
21784,21518,21518,2008/2009,33,2009-04-26,530631,8315,8696,2,1,Spain,Spain LIGA BBVA,2009,Athletic Club de Bilbao,BIL,Racing Santander,SAN
21785,21518,21518,2008/2009,33,2009-04-26,530632,9906,9869,3,1,Spain,Spain LIGA BBVA,2009,Atlético Madrid,AMA,Real Sporting de Gijón,SPG
21786,21518,21518,2008/2009,33,2009-04-26,530633,8558,8603,2,0,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,Real Betis Balompié,BET
21787,21518,21518,2008/2009,34,2009-05-03,530634,8558,10267,3,0,Spain,Spain LIGA BBVA,2009,RCD Espanyol,ESP,Valencia CF,VAL
21788,21518,21518,2008/2009,34,2009-05-03,530635,8603,9906,0,2,Spain,Spain LIGA BBVA,2009,Real Betis Balompié,BET,Atlético Madrid,AMA
21789,21518,21518,2008/2009,34,2009-05-03,530636,9869,8315,1,1,Spain,Spain LIGA BBVA,2009,Real Sporting de Gijón,SPG,Athletic Club de Bilbao,BIL
21790,21518,21518,2008/2009,34,2009-05-03,530637,8696,9865,0,2,Spain,Spain LIGA BBVA,2009,Racing Santander,SAN,UD Almería,ALM
21791,21518,21518,2008/2009,34,2009-05-02,530638,8388,9864,2,0,Spain,Spain LIGA BBVA,2009,CD Numancia,NUM,Málaga CF,MAL
21792,21518,21518,2008/2009,34,2009-05-03,530639,9783,10281,1,0,Spain,Spain LIGA BBVA,2009,RC Deportivo de La Coruña,COR,Real Valladolid,VAL
21793,21518,21518,2008/2009,34,2009-05-02,530640,8633,8634,2,6,Spain,Spain LIGA BBVA,2009,Real Madrid CF,REA,FC Barcelona,BAR
21794,21518,21518,2008/2009,34,2009-05-02,530641,10205,8302,0,2,Spain,Spain LIGA BBVA,2009,Villarreal CF,VIL,Sevilla FC,SEV
21795,21518,21518,2008/2009,34,2009-05-03,530642,8661,8305,2,1,Spain,Spain LIGA BBVA,2009,RCD Mallorca,MAL,Getafe CF,GET
21796,21518,21518,2008/2009,34,2009-05-03,530643,8371,8479,1,2,Spain,Spain LIGA BBVA,2009,CA Osasuna,OSA,RC Recreativo,HUE
21797,21518,21518,2008/2009,35,2009-05-10,530644,8305,8371,3,0,Spain,Spain LIGA BBVA,2009,Getafe CF,GET,CA Osasuna,OSA
21798,21518,21518,2008/2009,35,2009-05-09,530645,8302,8661,3,1,Spain,Spain LIGA BBVA,2009,Sevilla FC,SEV,RCD Mallorca,MAL
21799,21518,21518,2008/2009,35,2009-05-10,530646,8479,9783,1,2,Spain,Spain LIGA BBVA,2009,RC Recreativo,HUE,RC Deportivo de La Coruña,COR
21800,21518,21518,2008/2009,35,2009-05-10,530647,10281,8388,0,0,Spain,Spain LIGA BBVA,2009,Real Valladolid,VAL,CD Numancia,NUM
